,student.id,year,score,solve_num
1716,I153296,2021,8.962276422764228,192.0
1717,I153404,2020,5.3061224489795915,145.0
1718,I153404,2021,11.286592438931459,776.0
1719,I153406,2020,7.215126050420167,46.0
1720,I153406,2021,13.461542603311347,228.0
1721,I153407,2021,9.457952192734801,115.0
1722,I153413,2021,8.940169784388852,220.0
1723,I153421,2021,7.457575757575758,51.0
1724,I153422,2021,12.510118541894244,331.0
1725,I153423,2020,6.782467532467533,42.0
1726,I153423,2021,13.034484007406952,476.0
1727,I153726,2020,7.441286777906496,532.0
1728,I153747,2020,7.830827067669173,31.0
1729,I153747,2021,4.905590684701389,341.0
1730,I153806,2020,7.944929224469625,185.0
1731,I153868,2020,8.0,6.0
1732,I153868,2021,4.847368421052631,50.0
1733,I153871,2020,8.07352556292586,206.0
1734,I153872,2020,6.822424160279947,525.0
1735,I153872,2021,7.419081305414073,293.0
1736,I153872,2022,10.0,168.0
1737,I153873,2021,9.589923469387756,193.0
1738,I153875,2020,10.0,207.0
1739,I153875,2021,14.942307692307692,365.0
1740,I153877,2020,2.997281323877069,112.0
1741,I153880,2020,10.636758893280632,170.0
1742,I153880,2021,7.848399246704332,80.0
1743,I153907,2020,10.252253775073248,351.0
1744,I153908,2020,11.375853350189633,364.0
1745,I153922,2020,5.568627450980392,165.0
1746,I153922,2021,5.087626117413352,172.0
1747,I153923,2020,7.2976190476190474,27.0
1748,I153926,2020,4.279411764705882,66.0
1749,I153926,2021,9.441558441558442,25.0
1750,I153943,2020,8.782813691390134,243.0
1751,I153943,2021,9.784428774572609,2178.0
1752,I153959,2020,6.838611029331116,355.0
1753,I153973,2020,7.901943080126882,1549.0
1754,I153973,2021,9.202664546782193,572.0
1755,I153982,2020,11.5,5.0
1756,I153982,2021,9.056489071038252,248.0
1757,I153982,2022,9.337461300309597,103.0
1758,I154150,2021,2.8289710289710293,36.0
1759,I154185,2021,8.112450592885375,230.0
1760,I154192,2020,7.841991341991342,87.0
1761,I154192,2021,7.769500169850129,1095.0
1762,I154248,2020,9.555100072341451,79.0
1763,I154248,2021,8.215824175824174,184.0
1764,I154248,2022,9.532989204485903,156.0
1765,I154250,2020,5.222222222222222,32.0
1766,I154281,2021,11.059943728587797,524.0
1767,I154826,2020,11.90948275862069,71.0
1768,I154828,2021,8.427647654806604,269.0
1769,I154835,2020,3.5645344129554655,128.0
1770,I154837,2020,4.9,20.0
1771,I154838,2000,0.0,1.0
1772,I154838,2020,5.885964912280702,89.0
1773,I154838,2021,7.450980392156863,23.0
1774,I154839,2000,3.0,1.0
1775,I154839,2020,6.6923076923076925,94.0
1776,I154840,2020,3.883208020050125,200.0
1777,I154855,2020,7.267973433135612,420.0
1778,I154855,2021,7.1373744638851715,825.0
1779,I154870,2020,9.0,36.0
1780,I154870,2021,13.413164446154317,166.0
1781,I15492,2020,5.666928652148423,779.0
1782,I15492,2021,9.005935526679473,5576.0
1783,I15492,2022,9.666666666666666,15.0
1784,I154953,2020,8.17596771325775,179.0
1785,I154979,2020,6.639097744360902,169.0
1786,I155208,2020,7.62779138395229,352.0
1787,I155208,2021,7.82829558656379,2183.0
1788,I155227,2020,6.8243498817966906,175.0
1789,I155233,2020,4.7766798418972325,51.0
1790,I155233,2021,5.443137254901961,185.0
1791,I155243,2021,5.0438596491228065,35.0
1792,I155243,2022,10.0,30.0
1793,I155267,2020,8.01797790225076,285.0
1794,I155268,2020,9.290965166554427,405.0
1795,I155268,2021,4.36308651026393,80.0
1796,I155345,2020,9.66304347826087,86.0
1797,I155374,2021,2.317460317460317,25.0
1798,I155375,2000,3.0,1.0
1799,I155375,2020,4.561264822134388,48.0
1800,I155375,2021,4.21890879415161,996.0
1801,I155386,2020,8.777646573699204,566.0
1802,I155386,2021,8.711566966646286,1584.0
1803,I155398,2020,9.4,27.0
1804,I155399,2020,10.0,27.0
1805,I155405,2020,10.0,27.0
1806,I155410,2020,5.7159283513097074,102.0
1807,I155410,2021,11.802458547741566,166.0
1808,I155415,2020,6.470652173913043,105.0
1809,I155426,2020,4.641456582633054,46.0
1810,I155428,2020,3.836363636363636,36.0
1811,I155506,2020,7.526733921815889,140.0
1812,I155506,2021,8.33483709273183,182.0
1813,I155507,2020,4.985714285714286,56.0
1814,I155507,2021,6.488381317750978,231.0
1815,I155508,2020,7.693050193050193,157.0
1816,I155526,2020,6.035125448028674,145.0
1817,I155526,2021,6.294008550519573,531.0
1818,I155526,2022,5.513789973467393,201.0
1819,I155527,2020,1.111842105263158,36.0
1820,I155528,2020,4.666666666666667,25.0
1821,I155528,2021,3.2142857142857144,30.0
1822,I155530,2021,5.665775401069519,40.0
1823,I155790,2021,3.057142857142857,37.0
1824,I155793,2020,6.410229538785295,253.0
1825,I155793,2021,4.1,72.0
1826,I155808,2020,5.318736141906873,104.0
1827,I155808,2021,6.464629391907954,294.0
1828,I155814,2020,10.248362336879516,382.0
1829,I155826,2020,6.517418183839541,207.0
1830,I155826,2021,8.09848474445654,1169.0
1831,I155826,2022,7.4880470406786195,820.0
1832,I155829,2020,6.599523156976336,207.0
1833,I155829,2021,6.118181818181818,60.0
1834,I155831,2020,7.166253386600541,207.0
1835,I155831,2021,8.347883045004181,283.0
1836,I155832,2020,6.953053454751247,178.0
1837,I155832,2021,8.826065356330304,245.0
1838,I155834,2020,5.834905445431762,183.0
1839,I155834,2021,4.133333333333333,15.0
1840,I155836,2020,8.572559062384643,227.0
1841,I155836,2021,7.713481286645843,268.0
1842,I155838,2020,6.551577808156756,247.0
1843,I155838,2021,7.930483298236922,1086.0
1844,I155838,2022,4.082587064676616,158.0
1845,I155839,2020,6.481758373205742,247.0
1846,I155839,2021,6.5873477580832445,1056.0
1847,I155839,2022,6.01059618071728,489.0
1848,I155844,2020,9.70038373416666,188.0
1849,I155844,2021,7.294313433141241,1369.0
1850,I155844,2022,9.019834982388907,1230.0
1851,I155847,2020,2.6333333333333333,15.0
1852,I155850,2020,9.439949305080884,247.0
1853,I155851,2020,6.27248427672956,163.0
1854,I155851,2021,2.2,15.0
1855,I155852,2020,11.123299319727892,161.0
1856,I155852,2021,4.166666666666666,15.0
1857,I155855,2020,7.000856273046183,203.0
1858,I155855,2021,8.580109408946619,373.0
1859,I155856,2020,9.272262663576223,180.0
1860,I155899,2020,6.333333333333333,30.0
1861,I155899,2021,8.619047619047619,44.0
1862,I155955,2020,10.019460797875283,220.0
1863,I155971,2020,10.756940150959776,969.0
1864,I155971,2021,10.608564354692875,1230.0
1865,I155971,2022,10.542198581560283,263.0
1866,I156041,2020,11.643175300344623,527.0
1867,I156041,2021,11.664100545955318,1434.0
1868,I156042,2020,3.671382257589154,150.0
1869,I156042,2021,4.549010115216098,1752.0
1870,I156081,2020,3.3581681476418317,58.0
1871,I156086,2020,4.366666666666667,16.0
1872,I156093,2020,4.5,16.0
1873,I156100,2020,11.288422191619123,134.0
1874,I156100,2021,11.28818520846566,923.0
1875,I156100,2022,12.645734972671004,721.0
1876,I156125,2020,6.1044314108830235,288.0
1877,I156126,2020,9.998041919470491,355.0
1878,I156126,2021,8.979487415404119,354.0
1879,I156187,2020,12.290318705384243,1441.0
1880,I156199,2020,4.541666666666667,80.0
1881,I156221,2020,13.317222865192434,1008.0
1882,I156221,2021,8.805548491806062,2204.0
1883,I156222,2020,11.884802424337725,655.0
1884,I156222,2021,9.127952594986656,2097.0
1885,I156241,2020,7.486274509803922,127.0
1886,I156241,2021,9.39672886871284,280.0
1887,I156243,2020,8.435714285714287,100.0
1888,I156243,2021,9.022103927625771,228.0
1889,I156244,2020,9.692307692307693,83.0
1890,I156244,2021,11.0,10.0
1891,I156248,2020,6.614130434782608,44.0
1892,I156248,2021,13.456899569246254,606.0
1893,I156248,2022,6.256769374416433,34.0
1894,I156251,2020,10.683809646967541,99.0
1895,I156251,2021,7.815627020038785,341.0
1896,I156252,2020,8.72929292929293,66.0
1897,I156252,2021,11.849000212025487,727.0
1898,I156253,2020,6.614130434782608,44.0
1899,I156253,2021,12.467099043417267,331.0
1900,I156256,2020,4.3,27.0
1901,I156256,2021,11.493480585041574,640.0
1902,I156260,2020,8.557142857142857,72.0
1903,I156260,2021,8.739317697228145,150.0
1904,I156314,2022,10.607563025210084,100.0
1905,I156318,2021,11.84967320261438,34.0
1906,I156477,2020,5.333333333333333,25.0
1907,I156477,2021,5.68048128342246,40.0
1908,I156507,2021,8.369057979068366,848.0
1909,I156514,2020,6.89247311827957,70.0
1910,I156514,2021,6.564023700943985,1484.0
1911,I156514,2022,7.682606029613004,523.0
1912,I156524,2020,6.784812030075188,185.0
1913,I156525,2020,6.794015444015444,140.0
1914,I156549,2020,10.460945298228058,462.0
1915,I156549,2021,11.94699378320351,690.0
1916,I156578,2020,6.222222222222222,30.0
1917,I156589,2020,3.8125,48.0
1918,I156819,2020,10.645483193277311,138.0
1919,I156821,2020,10.84106819183297,307.0
1920,I156868,2021,1.210188598979013,101.0
1921,I156891,2020,13.490478958381772,298.0
1922,I156899,2020,11.17445658492301,433.0
1923,I156903,2020,12.412471846846847,305.0
1924,I156905,2020,8.67801074052338,360.0
1925,I156918,2020,12.633592877276389,644.0
1926,I156918,2021,12.726841235606695,1376.0
1927,I156919,2020,12.255509414794549,230.0
1928,I156919,2021,7.034572151657293,1186.0
1929,I156919,2022,10.00567631951165,458.0
1930,I156920,2020,10.138653045857343,460.0
1931,I156920,2021,10.729638441530275,1230.0
1932,I156936,2020,3.9000000000000004,50.0
1933,I156938,2020,8.881069607898876,288.0
1934,I156941,2020,8.791624939727754,128.0
1935,I157005,2020,7.405731922398589,181.0
1936,I157005,2021,6.807737542749645,838.0
1937,I157005,2022,8.663287913459538,284.0
1938,I157006,2020,4.140056022408963,66.0
1939,I157036,2020,1.1923076923076923,23.0
1940,I157077,2020,8.094369152904038,307.0
1941,I157077,2021,12.272421333810485,395.0
1942,I157078,2020,10.398316621548341,709.0
1943,I157078,2021,10.878141180342434,1284.0
1944,I157078,2022,8.731015272263054,438.0
1945,I157080,2020,10.652406496780634,653.0
1946,I157080,2021,11.53697809398989,286.0
1947,I157081,2020,4.751356194006796,175.0
1948,I157081,2021,7.032847366467338,816.0
1949,I157096,2020,5.774878473656669,135.0
1950,I157096,2021,12.162978031157515,730.0
1951,I157096,2022,8.235172249878609,415.0
1952,I157109,2020,3.7,18.0
1953,I157110,2020,11.393597257743677,385.0
1954,I157110,2021,10.57224677475135,1522.0
1955,I157113,2020,9.039709117173906,430.0
1956,I157113,2021,10.411671818838053,2029.0
1957,I157119,2020,8.75055652296368,325.0
1958,I157119,2021,7.365499421362459,876.0
1959,I157120,2020,10.30162337428948,608.0
1960,I157120,2021,9.455420690719102,1294.0
1961,I157131,2020,7.588926649674313,299.0
1962,I157131,2021,9.823529411764707,70.0
1963,I157140,2020,3.3806626098715347,150.0
1964,I157140,2021,2.965198945075106,138.0
1965,I157156,2021,4.079509379509379,119.0
1966,I157163,2000,0.0,1.0
1967,I157163,2020,7.393333333333333,86.0
1968,I157163,2021,9.385165263917814,1006.0
1969,I157184,2020,5.222807017543859,79.0
1970,I157184,2021,6.109995633021949,396.0
1971,I157188,2020,8.062820512820512,63.0
1972,I157193,2020,2.8579545454545454,55.0
1973,I157193,2021,2.682266009852217,173.0
1974,I157242,2020,10.005555555555556,41.0
1975,I157280,2021,7.984948979591837,241.0
1976,I157281,2020,7.059959239944854,195.0
1977,I157281,2021,4.9882221665294235,362.0
1978,I157282,2020,3.807110187110187,283.0
1979,I157282,2021,7.3349819248694,2111.0
1980,I157282,2022,6.014131374333963,436.0
1981,I157283,2020,4.003608382918728,261.0
1982,I157283,2021,4.528769889339758,2865.0
1983,I157287,2020,12.110933503836318,245.0
1984,I157287,2021,11.306474260578574,502.0
1985,I157290,2021,9.926439503537088,865.0
1986,I157291,2020,6.58008658008658,170.0
1987,I157291,2021,9.643957755667552,440.0
1988,I157292,2020,4.27384694799329,314.0
1989,I157292,2021,7.843221907679164,313.0
1990,I157293,2000,3.0,1.0
1991,I157293,2020,8.623449635250878,280.0
1992,I157293,2021,11.059560725728666,550.0
1993,I157297,2020,3.806779661016949,229.0
1994,I157297,2021,4.673522598263324,448.0
1995,I157297,2022,4.85719696969697,76.0
1996,I157308,2021,12.01764343183698,182.0
1997,I157327,2021,4.892884046273877,1093.0
1998,I157415,2020,1.3913043478260871,44.0
1999,I157440,2020,11.07719298245614,255.0
2000,I157445,2020,7.851777658842419,134.0
2001,I157446,2020,4.285964912280702,82.0
2002,I157465,2020,14.333333333333332,48.0
2003,I157465,2021,14.777777777777779,20.0
2004,I157476,2021,2.1594405594405597,115.0
2005,I157486,2021,8.0,6.0
2006,I157790,2021,8.593939393939394,65.0
2007,I157811,2020,10.0,27.0
2008,I157814,2021,3.357001879699248,137.0
2009,I157825,2020,11.774993649136597,350.0
2010,I157836,2020,3.6404220779220777,57.0
2011,I157836,2021,5.394983690952054,648.0
2012,I157836,2022,7.156413003105975,394.0
2013,I157837,2020,4.904761904761904,20.0
2014,I157837,2021,11.686206896551724,70.0
2015,I157849,2021,7.286294010245172,1483.0
2016,I157852,2020,4.606060606060606,42.0
2017,I157852,2021,4.467683230336863,280.0
2018,I157862,2020,11.666666666666668,20.0
2019,I157866,2021,7.333333333333334,29.0
2020,I157876,2020,8.364841470021016,1745.0
2021,I157876,2021,9.638020042619516,2250.0
2022,I157924,2020,4.962637142092587,265.0
2023,I157944,2020,10.666896843530505,585.0
2024,I157944,2021,11.00824150384575,1642.0
2025,I157944,2022,10.472826715523345,885.0
2026,I157945,2020,10.0,55.0
2027,I157945,2021,15.0,257.0
2028,I157955,2020,6.517045454545455,88.0
2029,I157955,2021,4.28917727235047,643.0
2030,I157981,2020,3.3161817817014447,190.0
2031,I157981,2021,5.453470984353338,396.0
2032,I158013,2020,12.753880689084088,607.0
2033,I158038,2020,5.751515151515152,31.0
2034,I158043,2020,9.320512820512821,48.0
2035,I158118,2020,8.150584795321638,50.0
2036,I158143,2021,10.64991042155909,200.0
2037,I158143,2022,7.032701364951183,437.0
2038,I158149,2021,7.166666666666666,40.0
2039,I158151,2021,12.131971892841458,140.0
2040,I158151,2022,8.823886827458256,150.0
2041,I158155,2021,7.297881383581913,200.0
2042,I158155,2022,13.681798309373821,450.0
2043,I158156,2021,9.862057137213613,200.0
2044,I158156,2022,12.893220881819152,416.0
2045,I158182,2021,2.833333333333333,30.0
2046,I158198,2020,5.873239436619718,150.0
2047,I158201,2021,4.816666666666666,78.0
2048,I158297,2020,8.73217712437242,313.0
2049,I158298,2020,8.169452436360647,249.0
2050,I158298,2021,5.488888888888889,100.0
2051,I158440,2020,7.822937062937063,64.0
2052,I158441,2020,10.13118881118881,64.0
2053,I158442,2020,4.238228438228438,64.0
2054,I158443,2020,5.038888888888889,47.0
2055,I158447,2020,2.566060606060606,64.0
2056,I158450,2020,3.5777777777777775,42.0
2057,I158451,2020,9.302470862470862,64.0
2058,I158459,2020,12.683516483516485,62.0
2059,I158459,2021,8.744577439434812,305.0
2060,I158460,2020,10.489010989010989,40.0
2061,I158460,2021,7.609411764705882,221.0
2062,I158463,2020,5.948021978021978,175.0
2063,I158463,2021,6.427572427572428,613.0
2064,I158463,2022,6.72961296129613,190.0
2065,I158485,2020,8.864544183590109,697.0
2066,I158485,2021,8.924408014571949,337.0
2067,I158508,2020,2.525,24.0
2068,I158508,2021,2.857082336523126,232.0
2069,I158539,2020,6.027054876587586,293.0
2070,I158539,2021,7.976875250808803,757.0
2071,I158544,2021,10.929546419079946,859.0
2072,I158594,2020,6.067826086956522,50.0
2073,I158627,2020,5.016411159727235,200.0
2074,I158661,2021,7.635182550972024,229.0
2075,I158671,2021,7.822840516457537,317.0
2076,I158712,2021,0.0,20.0
2077,I15887,2020,6.0029824561403515,112.0
2078,I15887,2021,6.2504248050464195,502.0
2079,I15889,2020,8.136796536796536,104.0
2080,I15889,2021,4.670865123496703,192.0
2081,I159203,2021,12.66842105263158,69.0
2082,I159212,2021,5.054956933311184,528.0
2083,I159231,2020,2.5779260157671318,150.0
2084,I159231,2021,3.3566682486948265,196.0
2085,I159258,2021,8.191039426523297,237.0
2086,I159259,2000,3.0,1.0
2087,I159259,2020,6.949601098469747,563.0
2088,I159259,2021,6.347572120211508,852.0
2089,I159282,2000,0.0,1.0
2090,I159282,2020,7.891966138883946,309.0
2091,I159282,2021,11.10659294997959,476.0
2092,I159283,2020,7.908805830884889,659.0
2093,I159283,2021,12.086829189752697,628.0
2094,I159296,2020,8.928018575851393,144.0
2095,I159296,2021,7.595384126118759,189.0
2096,I159296,2022,3.0,5.0
2097,I159408,2020,7.838383838383838,57.0
2098,I159408,2022,4.557172557172557,53.0
2099,I159441,2020,10.557550904977376,147.0
2100,I159441,2021,5.677226387062223,1333.0
2101,I159441,2022,5.484363378289381,808.0
2102,I159500,2020,11.454761904761904,45.0
2103,I159501,2020,11.939197464994653,489.0
2104,I159501,2021,11.862507984494798,1549.0
2105,I159501,2022,4.367561683599419,105.0
2106,I159502,2020,10.306449171423768,504.0
2107,I159502,2021,9.352348748517617,1301.0
2108,I159502,2022,10.806956931956933,1007.0
2109,I159503,2020,11.397267519145027,446.0
2110,I159503,2021,11.345879145308729,1126.0
2111,I159503,2022,3.6440493468795356,105.0
2112,I159504,2020,10.671922768463046,436.0
2113,I159504,2021,8.825840701033506,1373.0
2114,I159504,2022,3.8704644412191582,105.0
2115,I159505,2020,11.004396150249937,333.0
2116,I159506,2020,12.692857142857143,45.0
2117,I159509,2020,8.51936426744611,72.0
2118,I159511,2020,9.301790281329923,72.0
2119,I159513,2020,9.869565217391305,72.0
2120,I159514,2020,9.608695652173914,72.0
2121,I159567,2020,9.07849337363404,109.0
2122,I159568,2020,3.982868418267157,185.0
2123,I159569,2020,5.859848484848484,46.0
2124,I159585,2020,4.2407467532467535,120.0
2125,I159587,2020,3.9547875064004097,106.0
2126,I159589,2020,3.224837662337662,120.0
2127,I159632,2021,8.805779569892472,109.0
2128,I159635,2021,6.348640495699319,221.0
2129,I159635,2022,6.0,11.0
2130,I159637,2021,8.900396151669497,81.0
2131,I159638,2021,8.15045045045045,96.0
2132,I159638,2022,3.9642857142857144,17.0
2133,I159642,2021,6.113215488215488,135.0
2134,I159647,2021,11.132687651331718,182.0
2135,I159648,2021,7.151359416445623,78.0
2136,I159649,2021,11.605668266105882,128.0
2137,I159650,2020,2.5,6.0
2138,I159651,2020,5.552380952380952,74.0
2139,I159651,2021,11.833126293995859,114.0
2140,I159657,2021,8.247547440028644,153.0
2141,I159662,2020,4.976555023923445,50.0
2142,I159662,2021,9.204479870562482,206.0
2143,I159663,2021,10.510683760683762,28.0
2144,I159664,2020,10.39426523297491,100.0
2145,I159668,2021,1.9848484848484849,30.0
2146,I159669,2020,7.422698412698412,198.0
2147,I159693,2020,6.5,25.0
2148,I159693,2021,7.576666666666666,225.0
2149,I159693,2022,9.891770688858067,235.0
2150,I159705,2020,14.45725677830941,125.0
2151,I159705,2021,8.969651881882484,306.0
2152,I159720,2020,10.944871794871794,61.0
2153,I159720,2021,4.825396825396826,60.0
2154,I159720,2022,9.544019607843136,151.0
2155,I159721,2021,3.2281698564593304,110.0
2156,I159743,2020,11.233922922059246,196.0
2157,I159743,2021,12.059416089053816,944.0
2158,I159743,2022,11.294799255758623,605.0
2159,I159757,2020,11.459677419354838,50.0
2160,I159981,2020,11.027354902101353,260.0
2161,I159983,2020,13.137777777777778,124.0
2162,I159991,2020,5.459236572733575,400.0
2163,I159991,2021,4.513713287157034,552.0
2164,I160036,2021,7.552380952380952,175.0
2165,I160055,2020,5.845980731317189,483.0
2166,I160055,2021,8.208988065866183,288.0
2167,I160055,2022,10.354680581910184,95.0
2168,I160069,2020,7.95643390425999,151.0
2169,I160069,2021,8.593984962406015,40.0
2170,I160070,2020,6.369179600886918,100.0
2171,I160074,2020,7.008484848484848,200.0
2172,I160075,2020,6.797710761724044,247.0
2173,I160076,2020,4.972880777758827,89.0
2174,I160076,2021,7.4386363636363635,36.0
2175,I160076,2022,5.0,2.0
2176,I160098,2020,8.449174109286469,169.0
2177,I160113,2020,6.089285714285714,247.0
2178,I160113,2021,7.649572649572649,40.0
2179,I160113,2022,10.669917333741811,667.0
2180,I160121,2020,11.902777777777779,58.0
2181,I160135,2020,4.30827067669173,52.0
2182,I160395,2020,5.156140350877193,125.0
2183,I160476,2020,13.74945533769063,99.0
2184,I160476,2021,8.941176470588236,50.0
2185,I160479,2020,13.0,29.0
2186,I160497,2020,13.387092731829574,137.0
2187,I160498,2020,10.524853053922822,96.0
2188,I160510,2021,2.776819096922634,137.0
2189,I160541,2020,4.222077922077922,131.0
2190,I160542,2020,6.279181157825225,138.0
2191,I160544,2020,4.479973649538867,173.0
2192,I160582,2020,6.994161641717619,524.0
2193,I160582,2021,4.5453168370278,1298.0
2194,I160605,2020,0.7857142857142857,15.0
2195,I160605,2021,4.330387205387205,279.0
2196,I160619,2020,9.227787528042082,322.0
2197,I160623,2020,6.4935064935064934,80.0
2198,I160623,2021,3.866148574761245,477.0
2199,I160623,2022,5.249410227511653,438.0
2200,I160630,2020,6.370639451075362,132.0
2201,I160630,2021,6.552197802197802,148.0
2202,I160631,2020,8.893660664162024,186.0
2203,I160697,2020,12.420021141649048,246.0
2204,I160697,2021,11.293390191897654,668.0
2205,I160697,2022,12.132552707603418,816.0
2206,I160713,2020,9.706926406926407,277.0
2207,I160713,2021,5.34950633950078,496.0
2208,I160914,2020,13.835295453900105,110.0
2209,I160914,2021,8.09928955453149,234.0
2210,I160940,2020,6.305555555555555,60.0
2211,I160940,2021,5.604063749705952,276.0
2212,I160956,2020,4.898936170212766,67.0
2213,I161001,2020,5.551149503568536,202.0
2214,I161048,2021,4.333333333333333,14.0
2215,I161079,2020,5.5553750021107975,1311.0
2216,I161079,2021,3.2292672153471433,2155.0
2217,I161079,2022,3.561351758629287,891.0
2218,I161080,2000,0.0,1.0
2219,I161080,2020,8.73048951048951,130.0
2220,I161080,2021,9.961636477138876,785.0
2221,I161080,2022,9.829535835993177,635.0
2222,I161098,2020,5.9655172413793105,68.0
2223,I161103,2020,6.622025918801255,160.0
2224,I161103,2021,6.728819567529245,315.0
2225,I161138,2020,3.7,46.0
2226,I161187,2020,9.757245446142644,786.0
2227,I161187,2021,8.842525197084312,1064.0
2228,I161187,2022,5.938950316968893,160.0
2229,I161229,2020,12.714625708348747,911.0
2230,I161229,2021,12.668150928816779,1408.0
2231,I161229,2022,11.596365241113697,244.0
2232,I161334,2020,9.81074854772901,655.0
2233,I16136,2020,13.512588199016887,254.0
2234,I161414,2021,7.666666666666667,20.0
2235,I161431,2020,6.493657462897962,1312.0
2236,I161431,2021,4.3172405372405365,176.0
2237,I161433,2020,6.961962659162557,1160.0
2238,I161433,2021,4.464344151540925,682.0
2239,I161544,2020,5.272222222222222,151.0
2240,I161544,2021,3.3447504542424995,743.0
2241,I161549,2020,6.351601579640193,114.0
2242,I161550,2020,8.503701724974363,230.0
2243,I161550,2021,8.056480158229466,1875.0
2244,I161555,2020,10.054884406373768,1983.0
2245,I161555,2021,9.108520549016644,4077.0
2246,I161555,2022,9.602828344546172,1355.0
2247,I161564,2020,9.03621049023348,679.0
2248,I161564,2021,6.037377659435078,3361.0
2249,I161564,2022,4.554657755320653,1020.0
2250,I161567,2020,9.726442336052664,260.0
2251,I161567,2021,8.070263044023632,530.0
2252,I161648,2020,8.809764222019531,909.0
2253,I161649,2020,7.42259970230681,1550.0
2254,I161649,2021,6.8445934911879185,2849.0
2255,I161649,2022,4.516666666666667,15.0
2256,I161650,2020,8.821291657476552,252.0
2257,I161650,2021,8.748084966683848,2757.0
2258,I161650,2022,9.173804493564397,647.0
2259,I161651,2020,6.242928985907709,1100.0
2260,I161651,2021,3.3539254512724943,1282.0
2261,I161651,2022,3.49409845455647,267.0
2262,I161693,2020,8.80820905649029,243.0
2263,I161744,2020,13.034242765210355,354.0
2264,I161744,2021,13.746153846153845,55.0
2265,I161746,2020,5.9239284966839145,625.0
2266,I161746,2021,6.337062937062937,91.0
2267,I161769,2020,8.172850811455463,263.0
2268,I161769,2021,7.932312895007248,479.0
2269,I161807,2020,9.7,102.0
2270,I161842,2020,3.8456568903173967,202.0
2271,I161842,2021,5.786038524713861,2145.0
2272,I161842,2022,7.27704198280753,1940.0
2273,I161854,2020,4.0056644880174295,175.0
2274,I161855,2000,3.0,1.0
2275,I161855,2020,4.262967812790403,296.0
2276,I161855,2021,4.43188804023845,301.0
2277,I161930,2020,9.161045161377285,527.0
2278,I161930,2021,11.470175438596492,60.0
2279,I161931,2020,8.095238095238095,30.0
2280,I161946,2020,7.315601840020445,200.0
2281,I161946,2021,4.533552631578948,80.0
2282,I162099,2021,8.66472080823176,304.0
2283,I162110,2020,9.648888888888889,178.0
2284,I162110,2021,8.539612460142262,306.0
2285,I162110,2022,9.238787878787878,82.0
2286,I162113,2020,9.08011715354232,190.0
2287,I162113,2021,8.515140357923862,260.0
2288,I162113,2022,6.972774478910524,182.0
2289,I162116,2020,7.583416583416583,240.0
2290,I162116,2021,4.631159420289855,131.0
2291,I162116,2022,4.20961038961039,82.0
2292,I162122,2020,2.3723138430784605,100.0
2293,I162122,2021,11.892957746478874,190.0
2294,I162122,2022,6.175844155844156,82.0
2295,I162123,2020,9.073109243697479,100.0
2296,I162131,2021,5.236044657097288,220.0
2297,I162176,2020,13.759389643580448,893.0
2298,I162176,2021,8.923256998906279,1620.0
2299,I162185,2020,12.987141565298561,1188.0
2300,I162185,2021,11.540132854439424,2795.0
2301,I162185,2022,8.87166740315216,961.0
2302,I162218,2020,8.187394957983194,100.0
2303,I162218,2021,8.989590684544813,294.0
2304,I162218,2022,8.090560640732265,82.0
2305,I162223,2020,4.820875326614408,85.0
2306,I162223,2021,6.073667313887295,233.0
2307,I162421,2020,4.746365914786967,50.0
2308,I162421,2021,9.875,86.0
2309,I162425,2021,9.142857142857142,16.0
2310,I162427,2021,12.945299145299145,122.0
2311,I162439,2020,10.826340326340326,67.0
2312,I162439,2021,11.419024193672081,328.0
2313,I162460,2020,5.20952380952381,35.0
2314,I162460,2021,4.968102073365231,66.0
2315,I162480,2020,7.517742210840803,197.0
2316,I162480,2021,7.4199765051215465,550.0
2317,I162480,2022,7.556616361046501,273.0
2318,I162486,2021,3.2192121887774063,121.0
2319,I162495,2020,10.994039053119604,329.0
2320,I162495,2021,6.370156441969039,924.0
2321,I162497,2020,7.163690476190476,143.0
2322,I162506,2000,0.0,1.0
2323,I162506,2020,11.11245534803021,567.0
2324,I162506,2021,10.591099621915157,4267.0
2325,I162506,2022,9.430250053585466,1730.0
2326,I162507,2020,12.79186852350565,112.0
2327,I162516,2000,3.0,1.0
2328,I162516,2020,9.999824750688806,495.0
2329,I162516,2021,8.790691481038149,4142.0
2330,I162516,2022,8.58798319327731,1733.0
2331,I162540,2020,6.851251646903821,53.0
2332,I162544,2021,11.138905346430477,675.0
2333,I162544,2022,10.190531267532691,240.0
2334,I162546,2020,6.632275132275132,50.0
2335,I162555,2021,6.085567049000517,2157.0
2336,I162555,2022,8.263932570978636,2485.0
2337,I162558,2021,6.955590880595995,3183.0
2338,I162558,2022,5.352999784775906,4085.0
2339,I162562,2021,3.879869947384627,2527.0
2340,I162562,2022,6.346851613716655,3478.0
2341,I162565,2021,5.955275504247351,4545.0
2342,I162565,2022,6.907560250209697,4073.0
2343,I162566,2021,3.5897852974370235,4178.0
2344,I162566,2022,2.4003005518328733,150.0
2345,I162567,2000,3.0,1.0
2346,I162567,2021,8.835637192087203,5591.0
2347,I162567,2022,9.488521959889884,6419.0
2348,I162580,2020,13.33956043956044,135.0
2349,I162605,2020,4.667639699749792,384.0
2350,I162605,2021,6.498333333333333,339.0
2351,I162617,2020,8.218654445685887,452.0
2352,I162617,2021,7.490415405083035,779.0
