3468_1,3468_2,3468_3,3468_4,3468_5,3469_1,3469_2,3469_3,3469_4,3469_5,3472_1,3472_2,3472_3,3472_4,3472_5,3473_1,3473_2,3473_3,3473_4,3473_5,3475_1,3475_2,3475_3,3475_4,3475_5,3476_1,3476_2,3476_3,3476_4,3476_5,3477_1,3477_2,3477_3,3477_4,3477_5,3478_1,3478_2,3478_3,3478_4,3478_5,3479_1,3479_2,3479_3,3479_4,3479_5,3480_1,3480_2,3480_3,3480_4,3480_5,3481_1,3481_2,3481_3,3481_4,3481_5,3482_1,3482_2,3482_3,3482_4,3482_5,3483_1,3483_2,3483_3,3483_4,3483_5,3484_1,3484_2,3484_3,3484_4,3484_5,3485_1,3485_2,3485_3,3485_4,3485_5,3486_1,3486_2,3486_3,3486_4,3486_5,3487_1,3487_2,3487_3,3487_4,3487_5,3488_1,3488_2,3488_3,3488_4,3488_5,y
,0.8739076154806492,0.8744534665833853,0.4372267332916926,,,0.998003992015968,,,,,0.9126466753585396,0.8657480795024997,0.8329862557267804,,,0.9439200444197668,0.9665055824029328,0.8284530781316954,,0.9992862241256246,0.9879776217117008,0.9137143349711232,0.8635382342915577,0.8739076154806492,,0.9993337774816788,0.7490636704119851,0.8981528554482291,0.7490636704119851,,0.9985734664764624,0.9985734664764624,,NaN,0.9975062344139652,0.9082652134423252,0.7481296758104738,,NaN,0.9995240361732508,0.9418924793508188,0.8256123291441152,0.7928300586004826,0.998003992015968,0.7984031936127745,0.9425878320479864,0.8329862557267805,,,,0.8568368439842913,0.8058498731532606,0.9789627161008124,,,0.9255831173639392,0.8749609392437838,0.6665185514330149,,,0.9997222993612884,0.9145226191927814,0.8791587657300466,,,0.5988023952095809,0.9719522354901416,0.7493755203996669,,,0.9159034138218152,0.9449511042742555,0.9442695797074616,,,0.8739076154806492,0.8785216601029991,0.6659267480577137,,,0.8418837148118916,0.8244167689878968,0.8739076154806492,,,,0.6997667444185272,,NaN,0.6330660939105919
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,0.7984031936127745,0.9988901220865704,0.9950248756218908,,,0.9985734664764624,0.7481296758104738,0.7984031936127745,,,0.9966777408637876,0.6644518272425249,0.4975124378109453,,,0.9988901220865704,0.9975062344139652,0.4975124378109453,,,0.8739076154806492,0.7481296758104738,0.9950248756218908,0.99009900990099,,0.9987515605493134,0.7490636704119851,0.99009900990099,,,0.8879023307436182,0.9975062344139652,,,NaN,0.4252353098680833
,,,,,,,,,,,,,,,,,,,,0.4975124378109453,0.998003992015968,0.4975124378109453,,,0.7769145394006659,0.831946755407654,,,,0.831946755407654,0.9983361064891848,0.6644518272425249,,NaN,0.9975062344139652,0.998003992015968,0.4975124378109453,,NaN,0.9900990099009904,0.0,0.4975124378109453,,,,,,,,0.99009900990099,0.6644518272425249,0.9950248756218908,,,0.9456903539583896,0.7757283227029823,0.5868289502282112,0.2855103497501784,,0.7769145394006659,0.827300930713547,0.4372267332916927,0.3992015968063872,,,0.0,,0.4975124378109453,,0.8559201141226819,0.7137758743754461,0.6659267480577137,,,0.9966777408637876,0.3327787021630616,0.831946755407654,,,0.9975062344139652,0.8991008991008991,0.9950248756218908,,,0.9950248756218908,0.4987531172069825,0.6655574043261232,0.0,NaN,-0.1898961843807865
0.9950248756218908,0.9975062344139652,,,,,,,,,,0.9950248756218908,,,,,,,,,0.9950248756218908,0.9950248756218908,0.6644518272425249,,,,,0.9950248756218908,,,,,,,NaN,0.9995002498750624,0.99009900990099,,,NaN,0.7481296758104738,0.8739076154806492,,,,0.9950248756218908,0.9966777408637876,,,,,,,,,,0.8991008991008991,0.8567348881485006,,,0.8559201141226819,0.9439200444197668,0.7493755203996669,0.4975124378109453,,,0.9983361064891848,0.831946755407654,,,0.8559201141226819,0.866089273817455,0.7773459189339256,,,0.998003992015968,0.8559201141226819,0.5329780146568954,,,0.9950248756218908,,0.999000999000999,,,,0.4987531172069825,0.2493765586034912,,NaN,0.5367060009570102
,0.0,,,,,,,0.9983361064891844,,,,0.0,0.0,,,,0.999000999001,0.5994005994005995,0.0,,0.9204888112997938,0.8030863711518779,0.6443012663852479,,,0.8942661756970016,0.9164121077478476,0.7218212104386452,0.0,,0.9997561570348694,0.9992862241256248,0.6644518272425249,NaN,0.9996297667530544,0.9993753903810124,0.8174386920980923,0.9950248756218908,NaN,0.9975062344139652,0.9330223258913694,0.7892659826361486,0.454338936846888,0.1817355747387551,,0.8991008991009,,,,,0.9994447529150478,0.9114966186415764,0.7080383173677637,,0.8991008991008991,0.9208103130755064,0.8404579046514997,0.5081134240288477,,0.9990917347865576,0.8814629653992897,0.7612771275991366,0.5755831566192062,,,0.9990009990009988,,0.2493765586034912,,0.0,0.9421265141318976,0.7165472421263123,0.384467512495194,,,,0.5712245626561944,,,,,,0.0,,,0.8174386920980923,,0.0,NaN,0.2291702600605941
,,,0.99009900990099,,,,,,,,,,,,,,,,,0.7769145394006659,0.999000999000999,0.9991673605328892,0.9950248756218908,0.99009900990099,0.9992313604919292,0.831946755407654,0.7769145394006659,0.99009900990099,,0.7481296758104738,0.9985734664764624,0.99009900990099,,NaN,,,,,NaN,,,,0.0,,,,,,,,,,0.99009900990099,,0.9950248756218908,0.831946755407654,0.9992862241256246,0.4975124378109453,0.99009900990099,0.9950248756218908,0.9983361064891848,0.92790863668808,0.9987515605493134,,,0.9966777408637876,0.9082652134423252,0.8559201141226819,,0.9966777408637876,0.9966777408637876,0.9159034138218152,0.9987515605493134,,0.99009900990099,0.9950248756218908,0.9993337774816788,0.8559201141226819,,0.0,0.99009900990099,0.9406231628453848,0.9987515605493134,,,0.9950248756218908,0.998003992015968,0.9966777408637876,NaN,0.8995007112456866
,,,,,,,,,,,,,,,,,,,,0.9988901220865704,0.9468700683850604,0.7957559681697614,0.6149116064565718,,,0.9975062344139652,0.8326394671107411,0.9975062344139652,,,0.9975062344139652,0.9987515605493134,,NaN,0.998003992015968,0.9988901220865704,0.831946755407654,,NaN,0.0,0.6870705808869456,0.8567348881485006,0.6644518272425249,,0.9966777408637876,0.7139457401237506,0.8559201141226819,,,,0.7481296758104738,0.8174386920980926,0.5988023952095809,,0.9975062344139652,0.7416962270235408,0.8459911555470102,0.7984031936127745,,,0.7876401090578613,0.7406035919274209,0.9950248756218908,,,0.8818342151675485,0.8879023307436182,0.4991680532445923,,0.8991008991008991,0.8145131432802665,0.6742617995814927,0.7490636704119851,,0.9950248756218908,0.9950248756218908,0.749843782545303,0.831946755407654,,0.6644518272425249,0.8232872684504557,0.684030518284662,0.4991680532445923,,,0.9468700683850604,0.6663493574488338,0.6993006993006993,NaN,0.4023324812944325
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,0.8999250062494792,0.7572080380545578,0.8083386513507765,,,0.95145944202548,0.9998387356877924,0.7238883143743539,0.9966777408637868,,,,0.9966777408637868,,,0.99889012208657,0.9626064420584972,0.8145131432802668,0.6644518272425246,,,,,,,,,,,,,,,,NaN,0.4306639510696806
0.831946755407654,0.4991680532445923,,,,,,,,,,0.8739076154806492,0.6655574043261232,,,,0.0,,,,0.7481296758104735,0.6659267480577138,0.8230452674897117,0.7984031936127748,,,0.9950248756218908,0.8319467554076542,0.9900990099009904,,,0.9950248756218898,0.7984031936127742,,NaN,,,,,NaN,,,,,,,,,,,,,,,,0.8879023307436182,0.8663778740419861,0.6134969325153373,0.4987531172069825,,0.999000999000999,0.749531542785759,0.7220216606498194,0.3322259136212624,,0.9950248756218908,0.8174386920980928,0.9983361064891844,0.0,,0.92790863668808,0.6996501749125438,0.8744534665833855,0.3322259136212624,,0.9975062344139652,0.9950248756218908,0.772376192639709,0.4975124378109453,,0.9950248756218908,0.9043312708234176,0.8746355685131196,0.9900990099009904,,,0.7992007992007993,0.8559201141226817,0.4975124378109449,NaN,0.2399233351412125
,,,,,,,,,,,0.9950248756218908,0.99009900990099,0.9950248756218908,,,,,,,,,,,,,,,,,,,,,NaN,0.9985734664764624,0.9983361064891848,0.9988901220865704,,NaN,0.99009900990099,0.9987515605493134,0.9994447529150472,0.4279600570613409,0.0,,0.9975062344139652,0.9975062344139652,0.9950248756218908,,,0.9987515605493134,0.9983361064891848,0.6655574043261232,0.3322259136212624,,,,,,,,,,,,,,,,,,,,,0.9900990099009904,0.9950248756218908,0.5988023952095809,0.0,,,0.6644518272425249,0.6644518272425249,,,0.0,0.9900990099009904,,0.4975124378109453,NaN,0.7319491198139456
,,,,,,,0.99009900990099,,,,,,,,,,,,,0.5449591280653951,0.555247084952804,0.5515339538090314,0.2853067047075606,,0.9159034138218152,0.6312467122567069,0.6917755572636434,,,0.999000999000999,0.7992007992007992,0.5549389567147613,,NaN,0.9985734664764624,0.8230452674897119,0.7490636704119851,,NaN,,0.7497322384862549,0.6466784244562023,,,0.9975062344139652,0.6644518272425249,,,,,,,,,0.5482102547565302,0.4798080767692923,0.614911606456572,0.99009900990099,,0.92790863668808,0.6293965198074788,0.6242197253433208,0.0,,0.9975062344139652,0.5994005994005994,0.4975124378109453,0.99009900990099,,0.8663778740419861,0.7992007992007992,0.9983361064891848,,,0.9159034138218152,0.9900990099009904,0.0,,,,0.1996007984031936,0.5706134094151213,,,,0.7984031936127745,0.5988023952095809,0.0,NaN,-0.323636506841934
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,0.7890583903208835,0.5552470849528038,0.5552470849528041,,0.8416622830089427,,,,,,,,0.2285061411025421,,,0.7220216606498197,,,,,,,,,,,,,,,,,,NaN,-0.1682747763611654
,0.831946755407654,0.7992007992007992,0.7481296758104738,0.0,0.4975124378109453,0.9975062344139652,0.9966777408637876,0.99009900990099,,,0.9983361064891848,0.5994005994005994,0.0,,0.9983361064891848,0.6993006993006993,0.7481296758104738,0.0,,0.5828476269775188,0.7769145394006659,0.6661115736885929,0.6644518272425249,,,0.8883953359244865,0.831946755407654,,,,0.6655574043261232,0.6661115736885929,0.3322259136212624,NaN,0.9983361064891848,0.8879023307436182,0.9993337774816788,,NaN,0.9975062344139652,0.7496251874062969,0.3527336860670194,0.5449591280653951,,0.6423982869379015,0.92790863668808,0.3745318352059925,0.9950248756218908,,,0.7328447701532312,0.6655574043261232,0.3322259136212624,,0.9663445518160612,0.8093311116400858,0.5276312135517912,0.3330557868442964,,0.831946755407654,0.5828476269775188,0.6655574043261232,0.831946755407654,,0.9966777408637876,,0.3322259136212624,,,0.8879023307436182,0.8053318522632601,0.7664111962679107,0.6659267480577137,,,0.9983361064891848,0.9966777408637876,0.1663893510815308,,0.9966777408637876,0.6662225183211192,0.6661115736885929,,,0.9983361064891848,0.7769145394006659,0.7769145394006659,0.831946755407654,NaN,0.0866909650192223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,0.7481296758104738,0.7481296758104738,0.9950248756218908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,-0.3488978967453593
0.9966777408637876,0.2493765586034912,0.0,,,0.998003992015968,0.4279600570613409,0.0,,,0.99009900990099,0.7490636704119851,0.6655574043261232,,,0.5988023952095809,0.7132667617689016,0.4279600570613409,,,,,,,,,,0.99009900990099,,,,,,,NaN,0.9983361064891848,0.9975062344139652,0.1996007984031936,,NaN,0.7266121707538601,0.731528895391368,0.684030518284662,,,0.7139457401237507,0.7433991284286081,0.6663493574488338,0.5706134094151213,,0.99009900990099,,,,,,0.9966777408637876,0.5549389567147613,0.4975124378109453,,0.4975124378109449,0.9983361064891848,0.4991680532445923,0.4991680532445923,,,0.3322259136212624,0.4987531172069825,,,,0.2493765586034912,0.6242197253433208,0.4987531172069825,,0.3322259136212624,0.1996007984031936,0.2997002997002997,0.4975124378109453,,0.99009900990099,0.2493765586034912,0.4439511653718091,,,0.3322259136212624,0.4991680532445923,0.4987531172069825,0.0,NaN,-0.4080568354212019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,0.9900990099009904,0.7132667617689014,,,,0.7481296758104738,0.998573466476462,,,0.9900990099009904,0.9900990099009904,,,,,0.9966777408637876,0.998003992015968,0.9900990099009904,,,,,,,,,,,,,,,,NaN,0.9444714986052588
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,0.9900990099009884,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,-0.1535559031784141
,,,,,,,,,,,,,,,,,,,,,0.9975062344139652,0.9966777408637876,,,,,,,,,0.9950248756218908,,,NaN,,0.99009900990099,0.99009900990099,,NaN,,0.4975124378109453,0.0,,,,0.0,0.0,,,,0.9950248756218908,0.6644518272425249,0.0,,,0.9900990099009884,0.9990009990009988,,,,0.9983361064891848,0.9988901220865704,,,,0.9966777408637876,0.9950248756218908,,,,,0.7984031936127748,,,,,0.9985734664764624,,,,0.9900990099009904,0.9983361064891848,,,,0.9900990099009904,0.7481296758104738,,NaN,0.8708418966541662
0.5996002664890073,0.6797281087564974,0.1996007984031936,,,0.998003992015968,0.7984031936127745,0.56647784071976,,,,0.4995004995004995,0.7664111962679107,0.1998001998001998,,,0.7992007992007992,0.7328447701532312,0.0,,0.9495252373813092,0.7984031936127745,0.8991008991008991,,,,,0.5988023952095809,,,,0.9993337774816788,,,NaN,0.9596161535385844,0.998003992015968,0.7984031936127745,,NaN,,0.6443012663852478,0.2997002997002997,,,0.5996002664890073,0.7994670219853431,0.4995004995004995,0.5988023952095809,,,0.8991008991008991,0.2664890073284477,,,0.9088155104513784,0.8331019161344072,0.7998400319936013,,,0.9045465365389194,0.8836181839321009,0.5497251374312843,,,,0.6387114690363788,0.998003992015968,,,0.9674298613350532,0.8614059375480695,0.5895924122019995,0.1996007984031936,,0.8495752123938031,0.6397441023590563,0.4995004995004995,,,0.8991008991008991,0.7596961215513794,0.7992007992007992,0.0,,0.6993006993006993,0.6397441023590563,0.4995004995004995,0.1996007984031936,NaN,0.0154086654617294
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,,0.9159034138218152,,,,0.9950248756218908,0.9082652134423252,,,,0.9975062344139652,0.4991680532445923,,,,0.9975062344139652,0.6659267480577137,,,,,,,,,,,,,,,,,NaN,0.8439058484241075
0.9988901220865704,0.7057785619761799,0.6449532408900355,0.3527336860670194,,0.8739076154806492,0.7075834487002,0.5744069779810658,0.2499218994064355,,0.6993006993006993,0.8313672621053814,0.5585082425006755,0.238038562247084,0.0,0.7496251874062969,0.7302550275249972,0.3947108742845865,0.0689417442261289,0.3322259136212624,0.9992313604919292,0.8482278097546199,0.5756703529768217,0.2664890073284477,,0.998003992015968,0.7851534618129907,0.7493755203996669,0.5828476269775188,0.0,0.99009900990099,0.8739076154806492,0.9966777408637876,,NaN,0.8617718028266116,0.9369144284821984,0.5878894767783656,0.0,NaN,0.7615421227986673,0.8233679670652814,0.3938797151946674,0.2498750624687656,0.0,0.4665111629456847,0.6663890045814244,0.5414410662224073,0.1663893510815308,,0.99009900990099,0.7328447701532312,0.5621486570893192,0.0,,0.7137758743754461,0.591715976331361,0.680778640570152,0.36330608537693,,0.8559201141226819,0.6665700623098101,0.6932409012131715,0.3527336860670194,0.3322259136212624,0.9950248756218908,0.8568368439842914,0.6917755572636434,0.2998500749625187,,0.8559201141226819,0.8567348881485009,0.591715976331361,0.4996431120628123,,0.9975062344139652,0.9159034138218152,0.6392394689395181,0.4439511653718091,,0.9985734664764624,0.5798840231953609,0.4665111629456848,0.4279600570613409,,0.9950248756218908,0.7854337736522671,0.4813032210292484,0.3123048094940662,NaN,-0.3118992783437534
0.9991673605328892,0.7141723535946676,0.7330889703432188,0.2498438475952529,,0.9975062344139652,0.7300428503412157,0.6374203224596925,0.2332555814728423,,0.5988023952095809,0.7560053651993659,0.5367856015156299,0.2249437640589852,0.0,0.7642563198118755,0.6175562417291575,0.3787591849102341,0.1153402537485582,0.3322259136212624,0.9993337774816788,0.7664111962679108,0.6086074481959136,0.1537279016141429,,0.998003992015968,0.8174386920980926,0.8326394671107411,0.5449591280653951,,,0.831946755407654,0.9966777408637876,,NaN,0.8330556481172943,0.922367409684858,0.5380476556495004,0.0,NaN,0.6996501749125437,0.8041730058682895,0.3845414343395501,0.2498750624687656,0.0,0.5291005291005291,0.7496876301541024,0.4997501249375312,0.1996007984031936,,0.99009900990099,0.6661115736885929,0.6661115736885929,0.0,,0.9966777408637876,0.5623242736644799,0.7120133313134372,0.4279600570613409,,0.9950248756218908,0.7238883143743536,0.6325239746990411,0.4282655246252677,,0.0,0.7493755203996669,0.9975062344139652,0.3330557868442964,,0.9966777408637876,0.6644518272425249,0.5235602094240838,0.4987531172069825,,0.9950248756218908,0.7984031936127745,0.6036596868515375,0.2853067047075606,,0.4975124378109453,0.4061230865354577,0.3682272488164124,0.9966777408637876,,,0.8818342151675485,0.4997223764575235,0.2855103497501784,NaN,-0.4397564316277105
,0.9950248756218908,0.9950248756218908,,,0.9966777408637876,0.9975062344139652,0.9900990099009904,,,0.9900990099009904,0.998003992015968,0.9351821992905516,0.4163197335553705,,0.9975062344139652,0.8879023307436182,0.9994739610731196,0.4439511653718091,,0.8174386920980926,0.7984031936127745,0.7992007992007992,,,,0.6644518272425249,0.9950248756218908,,,,0.9966777408637876,0.831946755407654,,NaN,0.9983361064891848,0.9987515605493134,0.9988901220865704,,NaN,0.998003992015968,0.8879023307436182,0.866089273817455,,,0.7481296758104738,0.6357856494096277,0.9985734664764624,,,0.9975062344139652,0.9975062344139652,0.831946755407654,,,0.9980039920159678,0.998336106489185,0.999091734786558,,,0.9950248756218908,0.9950248756218908,0.7686395080707148,,,0.9950248756218908,0.9966777408637876,0.9966777408637876,,,0.6644518272425249,0.8559201141226819,0.8174386920980926,,,0.9983361064891848,0.887902330743618,0.9369144284821987,,,0.7481296758104738,0.6655574043261232,0.9987515605493134,,,0.9975062344139652,0.9988901220865704,0.7992007992007992,,NaN,0.5496804135089296
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,0.0,,,,NaN,,,,,0.9900990099009904,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,NaN,-1.4040198929305523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,0.9987515605493134,,,,NaN,,,,,0.9987515605493134,,,,,,,,,,,,,,,,,,,,0.4987531172069825,,,,,,,,,,,,,,,,,,,,,,,,,NaN,0.863985270108951
,,,,,,,,0.3322259136212624,,,,,,,,0.9983361064891848,,,0.9966777408637876,,,0.6644518272425249,,,,,,,,,,,,NaN,0.8174386920980926,,,,NaN,,,,0.9966777408637876,0.9987515605493134,,,,,,,,,,,,,,,,,,,0.99009900990099,0.5988023952095809,,,,,,,,,0.3322259136212624,,,,0.6644518272425249,,,,,,,,,,,,NaN,0.8505109510560995
0.7642563198118753,0.7495315427857588,0.5994005994005993,0.4995004995004995,,0.7132667617689014,0.4497751124437781,0.6815084052703317,0.3992015968063872,,,0.6174654513378417,0.6331222925691435,0.4991680532445923,,0.666349357448834,0.8054436883766143,0.4410467509556012,0.4611837048424289,,,,,,,,,,,,,,,,NaN,0.833055648117294,0.7992007992007991,0.0,,NaN,0.6655574043261233,0.3329633740288568,0.5291005291005291,,,0.7269422989550205,0.6360745115856428,0.1998001998001998,,,,0.5382545174932719,0.562148657089319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,-0.5404201875008068
,0.9950248756218908,0.9966777408637876,0.9966777408637876,,,0.9950248756218898,0.9987515605493128,0.9975062344139648,,0.9900990099009904,0.9900990099009884,0.497512437810944,0.0,,,0.9950248756218898,0.8559201141226812,0.9985734664764624,0.9900990099009884,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,0.8641472254236262
,,,,,,,,,,0.9900990099009904,0.9900990099009904,0.4975124378109458,0.0,,,,0.0,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,-0.7364942022726398
,,,,,,,,,,0.9900990099009904,0.9900990099009884,0.497512437810944,0.0,,,,0.0,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,-0.7364942022726398
0.99009900990099,0.9987515605493134,0.7992007992007992,0.5988023952095809,0.0,0.99009900990099,0.999000999000999,0.9966777408637876,0.6655574043261232,0.9950248756218908,,0.7481296758104738,0.3992015968063872,0.3992015968063872,0.0,,0.9966777408637876,0.4987531172069825,0.5706134094151213,0.0,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,0.1613936179777448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,0.7481296758104738,0.0,,,,0.9950248756218908,0.6655574043261232,,,,,0.4987531172069825,,,0.9950248756218908,,0.4987531172069825,,,,,0.2493765586034912,,,,,0.4987531172069825,,,,0.9983361064891848,0.4975124378109453,,NaN,-0.4553224312019751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,0.7481296758104738,0.0,,,,0.9950248756218908,0.6655574043261232,,,,,0.4987531172069825,,,0.9950248756218908,,0.4987531172069825,,,,,0.2493765586034912,,,,,0.4987531172069825,,,,0.9983361064891848,0.4975124378109453,,NaN,-0.4553224312019751
0.922722029988466,0.9406231628453852,0.6149116064565718,0.99009900990099,,0.8565310492505354,0.8326394671107411,0.5996002664890072,0.4279600570613409,,,0.8942661756970016,0.7642563198118755,0.5329780146568953,,0.831946755407654,0.9406231628453852,0.4541326067211625,0.9900990099009904,,0.7928300586004825,0.9663445518160614,0.8885597926693817,0.9985734664764624,,,0.9950248756218908,0.7992007992007992,,,,0.9983361064891848,0.998003992015968,,NaN,0.9369144284821984,0.9992313604919292,0.6423982869379015,,NaN,0.9992313604919292,0.6998250437390652,0.4734350341925303,0.8559201141226819,,0.8744534665833855,0.7388092133854847,0.7132667617689016,0.99009900990099,,,0.7490636704119851,0.3745318352059925,,,0.8296107211231651,0.847641816996305,0.6426276329882185,0.4991680532445923,,0.9626064420584968,0.9316064530788456,0.8211353088182792,0.7984031936127745,,,0.7266121707538601,0.5549389567147613,,,0.7404664938911515,0.8122461730709154,0.7269422989550205,0.7997334221926026,,0.8818342151675486,0.7984031936127745,0.3498250874562718,,,0.7493755203996669,0.8646311807619561,0.730488273740869,,,0.9966777408637868,0.4997728305315766,0.5706134094151213,,NaN,0.1924939157708219
0.8925383791503035,0.8567348881485009,0.5710206995003569,0.99009900990099,,0.8565310492505354,0.8455034588777863,0.6107717934480843,0.4279600570613409,,,0.8942661756970016,0.7218212104386452,0.4996876951905059,,0.831946755407654,0.8883953359244865,0.4611837048424289,0.4975124378109453,,0.8122461730709152,0.9674298613350532,0.8997000999666778,0.9987515605493134,,,0.9966777408637876,0.7992007992007992,,,,0.9983361064891848,0.9985734664764624,,NaN,0.9439200444197668,0.9992313604919292,0.5621486570893193,,NaN,0.9992313604919292,0.697512206463613,0.4734350341925303,0.7490636704119851,,0.8818342151675486,0.730488273740869,0.6242197253433208,0.99009900990099,,,0.6993006993006993,0.3745318352059925,,,0.8398320335932813,0.8365639665374413,0.6204756980351602,0.5706134094151213,,0.9639414494823276,0.9359710699851096,0.8273009307135472,0.7984031936127745,,,0.7266121707538601,0.5549389567147613,,,0.7497322384862549,0.8179339594062406,0.7269422989550205,0.8061915511125444,,0.8942661756970016,0.7984031936127745,0.3911342894393741,,,0.7686395080707148,0.8681925808997631,0.730488273740869,,,0.9975062344139648,0.4780530204259018,0.4993757802746567,,NaN,0.1659163312793835
0.9255831173639394,0.9369144284821987,0.6661115736885929,,,0.8565310492505354,0.9082652134423252,0.5710206995003569,0.4991680532445923,,,0.8495752123938032,0.79960019990005,0.5329780146568953,,0.831946755407654,0.9327115256495668,0.4541326067211625,,,0.7664111962679107,0.9663445518160614,0.8962426749396759,0.9985734664764624,,,0.9950248756218908,0.6993006993006993,,,,0.998003992015968,0.9966777408637876,,NaN,0.9327115256495668,0.9994121105232218,0.6149116064565718,,NaN,0.9992862241256246,0.743399128428608,0.411522633744856,0.831946755407654,,0.866089273817455,0.7496251874062968,0.6655574043261232,,,,0.6655574043261232,0.3745318352059925,,,0.8476418169963051,0.8598280343931213,0.5860048259220958,0.4991680532445923,,0.9626064420584968,0.9266032674957329,0.8145131432802666,0.7984031936127745,,,0.6659267480577137,0.5549389567147613,,,0.7596961215513796,0.8122461730709154,0.7139457401237507,0.8232872684504557,,0.8818342151675486,0.9975062344139652,0.3156233561283535,,,0.7493755203996669,0.8608719800055541,0.7497322384862549,,,0.9966777408637868,0.4997728305315766,0.4991680532445923,,NaN,0.1150696724074322
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,0.9995835068721366,0.9054895302773062,0.6784502767362971,,,0.9950248756218908,0.9126466753585398,0.8495752123938031,0.99009900990099,,,,,,,,0.8119925046845723,0.7493755203996669,,,,,,,,,0.9950248756218908,0.6423982869379015,0.7481296758104738,,,,,,NaN,0.529789264236976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,0.9995835068721366,0.9186706295595786,0.7270524083611027,,,0.9950248756218908,0.7493755203996669,0.7490636704119851,,,,,,,,,0.8739076154806492,0.9983361064891848,,,,,,,,,,,,,,,,,NaN,0.5516636088431826
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,0.9626064420584968,0.9150991357397052,0.7120133313134372,0.0,,0.9950248756218908,0.8632439800090869,0.8495752123938031,0.99009900990099,,,,,,,,0.8455034588777863,0.7994670219853431,,,,,,,,,0.9985734664764624,0.6870705808869456,0.7481296758104738,,,,,,NaN,0.5060411950965751
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,NaN,,,,,,,,,,,,,,,,,,,,,,0.99009900990099,0.899100899100899,0.99009900990099,,,,,,,,0.9950248756218908,0.4991680532445923,,,,,,,,,,,,,,,,,NaN,0.8977779448842249
,0.0,0.4975124378109453,,,,0.831946755407654,0.8739076154806492,0.9950248756218908,,,0.831946755407654,0.7739438890680426,0.4613610149942329,0.3327787021630616,,0.4975124378109453,0.6362190411270167,0.1999555654299044,0.0322476620445017,0.9950248756218908,0.9992862241256246,0.6804610470767949,0.5787950539331755,,,,0.7496876301541024,0.3330557868442964,,,0.9993753903810118,0.9950248756218908,,NaN,0.9950248756218908,,0.5906406179009541,,NaN,0.4975124378109453,0.5380476556495004,0.4614201486798257,0.3327787021630616,,0.7984031936127745,0.8739076154806492,0.2493765586034912,,,,0.831946755407654,,0.6151480199923106,,,0.8396641343462614,0.8569898232458489,0.1663893510815308,,,0.6664445184938353,0.7229656975849869,0.4998077662437524,,,,0.7388092133854846,,,,0.831946755407654,0.7495315427857588,0.5497251374312843,,0.6996501749125438,0.730488273740869,0.4995836802664446,0.6242197253433208,,0.9495252373813096,0.9439200444197668,0.6242197253433208,0.3327787021630616,,0.6993006993006993,0.8211353088182792,0.7493755203996669,,NaN,-0.0632759950605321
